# ../emissions-data/level1//L122.ghg_tg_R_agr_C_Y_AEZ.csv
# Written by L122.ghg_agr_R_S_T_Y.R
# Fri Mar 14 14:51:40 2014
# " Agriculture emissions by GCAM region / commodity / AEZ / historical year "
# " Unit = Tg "
"GCAM_region_ID","Non.CO2","GCAM_commodity","AEZ","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008"
1,"CH4_AGR","Rice","AEZ13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"CH4_AGR","Rice","AEZ14",2.55625936230331e-05,2.52025570931312e-05,2.95950027579341e-05,3.38434338107761e-05,3.72277771918536e-05,3.21152584672471e-05,2.87309150861694e-05,3.72997844978341e-05,3.54275945423443e-05,4.01800767370491e-05,4.50765735437146e-05,3.8235879475579e-05,2.49865351751899e-05,3.1539200019404e-05,2.76508054964639e-05,2.56346009290134e-05,2.48425205632292e-05,3.01710612057769e-05,2.75067908845031e-05,2.82268639443068e-05,2.73627762725424e-05,3.00990538997966e-05,2.66427032127387e-05,3.03150758177377e-05,2.76508054964639e-05,2.4410476727347e-05,2.65706959067582e-05,2.70747470486209e-05,2.84428858622479e-05,2.39784328914647e-05,2.6138652070876e-05,2.53465717050918e-05,2.36183963615629e-05,2.63546739888171e-05,2.65706959067582e-05,2.80828493323461e-05,2.89469370041106e-05,3.00990538997966e-05
1,"CH4_AGR","Rice","AEZ15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"CH4_AGR","Rice","AEZ16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"CH4_AGR","Rice","AEZ17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"CH4_AGR","Rice","AEZ18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"N2O_AGR","Corn","AEZ01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"N2O_AGR","Corn","AEZ02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"N2O_AGR","Corn","AEZ03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"N2O_AGR","Corn","AEZ04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"N2O_AGR","Corn","AEZ05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"N2O_AGR","Corn","AEZ06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"N2O_AGR","Corn","AEZ07",0.00743375056470211,0.00761222700868254,0.00837274374560056,0.00794269023952823,0.00892883146816693,0.00923945124620725,0.00983357310830826,0.0103275880785056,0.0110633115635701,0.0109851588288713,0.010425412159435,0.00973384354798161,0.00954358136939281,0.0098755705527231,0.00910371825977961,0.00878620836041303,0.00849601399983245,0.0082278462974667,0.00876187780189631,0.00941209290280987,0.00949059345719812,0.0102571515510992,0.0103095704630137,0.0110206209570616,0.0108033840968274,0.0118268829805764,0.0119673997630884,0.0122800010446558,0.0121389171692674,0.011732955312019,0.0117219506743818,0.0117053624684208,0.0121098895296014,0.0123712090017611,0.0127927083409251,0.0127836191364541,0.0128615691675398,0.0127705322430596
1,"N2O_AGR","Corn","AEZ08",0.00683705110154384,0.00700107164876766,0.00770021025766391,0.00730513720802246,0.00821190112490345,0.00849760903569853,0.00904347226965744,0.00949758174265086,0.010173720638812,0.010102350002176,0.00958748800871589,0.0089514136139311,0.00877718574696752,0.00908238471755957,0.00837269060888652,0.00808096217416218,0.00781430958395449,0.00756779397824873,0.00805873938484462,0.00865653108177517,0.00872879113827275,0.00943372542103369,0.0094823602359572,0.0101357823071028,0.00993642894345697,0.0108774382776651,0.0110065482449157,0.0112940418567266,0.0111646541636379,0.0107916355429533,0.0107818541542343,0.0107668946020285,0.0111392651234633,0.0113791904098801,0.0117668433130492,0.0117587040712446,0.0118305793567094,0.0117471562949269
1,"N2O_AGR","Corn","AEZ09",0.00985671753939405,0.0100931764063862,0.0111010894957239,0.0105315395060226,0.0118387810057163,0.0122506758236236,0.0130376115133357,0.0136922774616353,0.0146670276743764,0.0145641484345295,0.0138218902305695,0.0129048854294512,0.012653727340096,0.0130937174820805,0.0120705835853557,0.0116500173568806,0.0112656008104805,0.0109102118601135,0.0116179835890285,0.0124797912739074,0.0125839674216494,0.0136002420750547,0.0136703679505137,0.0146123675513346,0.0143249788472623,0.0156815877430774,0.0158677174036132,0.0162821856527362,0.0160956618843821,0.0155579042666035,0.015543811561876,0.0155222525933973,0.0160590931626983,0.016404973585928,0.01696383775167,0.016952109389901,0.0170557339580222,0.0169354739807944
1,"N2O_AGR","Corn","AEZ10",0.0482881843135024,0.04944702144087,0.0543858811497488,0.0515941505953464,0.0579990614281633,0.0600168702115379,0.063873929238365,0.0670819638636579,0.0718589976818105,0.0713533357738964,0.0677171517715765,0.0632247898213404,0.0619918840039193,0.064147862487507,0.0591348581816263,0.0570735384307111,0.0551894696507998,0.053448003024491,0.0569161011286856,0.0611388603172135,0.061649023272264,0.0666280681608102,0.0669702381140369,0.0715869053420598,0.0701775333076561,0.0768246650831423,0.0777369319625619,0.0797674675554319,0.078852476755854,0.0762168337989592,0.0761466877809628,0.076040103603883,0.0786690695981891,0.0803649029562757,0.0831028282741486,0.0830446540279927,0.0835517193719263,0.0829615674906374
1,"N2O_AGR","Corn","AEZ11",0.0224303826448075,0.0229684939037633,0.0252621839276221,0.0239660375507242,0.0269408796720136,0.0278782032913458,0.0296690547342049,0.0311588705927167,0.0333771164242355,0.0331429410709273,0.0314538307236487,0.0293670560127005,0.0287954214762368,0.029796698899432,0.0274683867362538,0.0265112934935353,0.0256364695103821,0.0248277160630311,0.0264383781477978,0.0283995725846468,0.0286366334270748,0.0309493237491416,0.0311088563547228,0.0332525762534919,0.0325985302479376,0.0356857281252711,0.0361093077721537,0.03705249185208,0.0366279871777935,0.0354042008789493,0.0353720916165207,0.0353229967376805,0.0365446185608238,0.0373317677012995,0.0386035452457178,0.0385768302000171,0.0388126217960837,0.0385389174604703
1,"N2O_AGR","Corn","AEZ12",0.00302724774144696,0.0030999414759516,0.00340967946550394,0.00323450349579192,0.003636111653952,0.0037626033222808,0.00400460353711744,0.00420580602786099,0.00450546674958599,0.00447359065670779,0.00424564938374689,0.00396402345449008,0.00388646815108566,0.00402167808777625,0.00370733665955628,0.00357800806131498,0.00345980779821061,0.00335058939092407,0.00356808473304719,0.00383289466034985,0.00386485650378902,0.0041770312365453,0.00419833623724476,0.00448795175757063,0.00439944256547918,0.0048162750354562,0.00487351024339605,0.00500081244634708,0.00494332237012358,0.00477796739580492,0.00477345261574384,0.00476666823665673,0.00493137301559443,0.00503783125267066,0.00520947980116984,0.00520575677454154,0.00523748249824498,0.00520037944104884
1,"N2O_AGR","Corn","AEZ13",4.57034725601935e-06,4.67996945243193e-06,5.1472691876728e-06,4.88324742512917e-06,5.48935532814533e-06,5.68034512822783e-06,6.04514832281273e-06,6.34866661104824e-06,6.80056114146207e-06,6.75293149599303e-06,6.40875581720202e-06,5.98355798903401e-06,5.86721109755308e-06,6.07120462665133e-06,5.59682864441352e-06,5.40186365607905e-06,5.22365371580859e-06,5.05888574165093e-06,5.38703256610685e-06,5.78660090356848e-06,5.83491386622715e-06,6.30612511281006e-06,6.33870192328514e-06,6.77540720279725e-06,6.64221546972068e-06,7.27119762235421e-06,7.3574835536956e-06,7.54966130911052e-06,7.46322773455994e-06,7.21393252574491e-06,7.20744696587592e-06,7.19749330306882e-06,7.4464599469257e-06,7.60677702594122e-06,7.86590839326475e-06,7.86050192374231e-06,7.90857662688596e-06,7.85285877257897e-06
1,"N2O_AGR","Corn","AEZ14",1.53589535513495e-07,1.57273461763694e-07,1.72977377737846e-07,1.64104752179445e-07,1.84473408231279e-07,1.90891746497338e-07,2.03151198585217e-07,2.13351130953275e-07,2.28537344853312e-07,2.26936719186492e-07,2.15370468378977e-07,2.01081414775084e-07,1.9717150070948e-07,2.04026837870284e-07,1.88085119946179e-07,1.81533192855685e-07,1.75544330212047e-07,1.70007193709992e-07,1.81034784290122e-07,1.94462541945913e-07,1.96086130937812e-07,2.1192149583182e-07,2.13016261045294e-07,2.2769203014538e-07,2.23216034062035e-07,2.44353394366995e-07,2.47253090029863e-07,2.53711350318799e-07,2.50806693008456e-07,2.42428963006167e-07,2.42211011486944e-07,2.41876512079885e-07,2.50243200439936e-07,2.5563076167359e-07,2.64339042273447e-07,2.64157354297413e-07,2.65772936421079e-07,2.63900501158849e-07
1,"N2O_AGR","Corn","AEZ15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"N2O_AGR","Corn","AEZ16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"N2O_AGR","Corn","AEZ17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"N2O_AGR","Corn","AEZ18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"N2O_AGR","FiberCrop","AEZ01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"N2O_AGR","FiberCrop","AEZ02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"N2O_AGR","FiberCrop","AEZ03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"N2O_AGR","FiberCrop","AEZ04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"N2O_AGR","FiberCrop","AEZ05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"N2O_AGR","FiberCrop","AEZ06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"N2O_AGR","FiberCrop","AEZ07",0.00160843089750084,0.00168123862801078,0.00167175090316195,0.00155040696436592,0.00169906751787007,0.00161016713384118,0.00163609014559289,0.00176524083193061,0.00195376104771426,0.00179844287160804,0.00176709954114195,0.00161760766476537,0.00155157512451608,0.0014372935310899,0.00143137498376821,0.00153173907320664,0.00146515135005818,0.00149801723289556,0.00181666821176045,0.00185865122901618,0.00182398915259116,0.00202938665260067,0.00212642302406602,0.00219490316446463,0.00222121066205163,0.00218738114271509,0.00216546448647675,0.00208277306114879,0.00207512453769021,0.00197626787776558,0.00205160376367878,0.00207784920681335,0.00223471029058925,0.00225341882510445,0.00219542635952882,0.00199938577828629,0.00174667956334151,0.00157899307843931
1,"N2O_AGR","FiberCrop","AEZ08",0.000382866900549769,0.000400197949996747,0.000397939688876969,0.000369055028254553,0.000404441931819672,0.000383280285180879,0.000389451188806468,0.000420194025100264,0.000465069182180603,0.000428097344963237,0.000420636494159544,0.000385051817038088,0.000369333244780605,0.000342129978222764,0.000340721070532337,0.000364611362488852,0.000348760870143851,0.00035658411426038,0.000432435099501961,0.000442428761223528,0.000434177853972804,0.000483070215327447,0.000506168277749969,0.000522469425738242,0.0005287313520794,0.000520678837428434,0.000515461912556322,0.000495778250542396,0.000493957443364441,0.00047042568721736,0.00048835828563888,0.000494605538454443,0.000531944184853599,0.000536397731672821,0.000522593383658389,0.000475928318187188,0.000415774758730904,0.000375859028211314
1,"N2O_AGR","FiberCrop","AEZ09",0.000335802934625759,0.000351003562457735,0.000349022898393841,0.000323688888614599,0.000354725852236742,0.000336165503894756,0.00034157784835125,0.000368541617304253,0.000407900489585275,0.000375473420496071,0.000368929695794123,0.00033771926995701,0.000323932905336272,0.000300073604027091,0.000298837886506505,0.000319791461068694,0.000305889392655175,0.000312750963422593,0.000379277955967009,0.000388043145459599,0.000380806482107034,0.000423688743279512,0.000443947473231133,0.000458244800381563,0.000463736978573908,0.000456674320383744,0.000452098686712456,0.000434834641533918,0.000433237657326437,0.000412598545510449,0.000428326776827297,0.000433806085239185,0.000466554873441522,0.000470460967411099,0.000458353520757483,0.000417424764818459,0.000364665589855566,0.000329656505949481
1,"N2O_AGR","FiberCrop","AEZ10",9.33319852864509e-05,9.75564085290052e-05,9.70050406432027e-05,8.9965042381603e-05,9.85907838354998e-05,9.34322795016528e-05,9.49352955245956e-05,0.000102428880715806,0.000113366793148969,0.000104355540322417,0.000102536609095444,9.38620926385109e-05,9.00321092403613e-05,8.34005294244185e-05,8.30574356134719e-05,8.88818403346226e-05,8.50185249750054e-05,8.69259539965596e-05,0.000105415767135764,0.000107851292172293,0.000105840120450854,0.000117758427346355,0.000123390249252413,0.000127362473045635,0.000128890179310745,0.000126926304091351,0.00012565425858914,0.000120855946893887,0.000120412946050243,0.000114677389740303,0.000119049690104533,0.000120573329629683,0.000129676308134862,0.000130760884858993,0.000127395606726875,0.000116020260030418,0.000101356539882718,9.16265067809665e-05
1,"N2O_AGR","FiberCrop","AEZ11",0.000889392579299956,0.000929652279857752,0.000924406381925153,0.000857307860803883,0.000939510969482193,0.000890352863991003,0.000904687756571925,0.000976102784685027,0.00108034692708768,0.00099446204746765,0.000977130631953432,0.000894468099038829,0.000857954152539609,0.000794761478076189,0.000791488612119412,0.000846985309151523,0.000810164914780393,0.000828338163116311,0.00100453856933994,0.00102775365678268,0.00100858695506272,0.0011221629871272,0.00117581934991359,0.00121368660883313,0.00122823294546331,0.00120952710600581,0.00119740828805274,0.00115168351293246,0.00114745381224513,0.00109278998712717,0.0011344470745922,0.00114895932489954,0.00123569629532145,0.00124604180047454,0.00121397456074061,0.00110557249494951,0.000965836912369568,0.000873113424205707
1,"N2O_AGR","FiberCrop","AEZ12",0.00195771213604283,0.00204633093746961,0.00203478377788438,0.0018870879322399,0.00206803167657229,0.00195982589439596,0.0019913795567805,0.00214857680632681,0.00237803680795363,0.00218898882728907,0.00215083928199637,0.0019688842627513,0.00188851053594035,0.00174941215735545,0.00174220799402834,0.00186436614985146,0.00178331787646583,0.00182332044636197,0.00221116905412885,0.00226226961363848,0.00222008027516364,0.0024700814349566,0.00258818868595875,0.00267154129544849,0.00270356038400247,0.00266238548579315,0.00263570980001228,0.00253506139203789,0.00252575106433768,0.00240542620855781,0.00249712090849184,0.00252906496695288,0.00271998855186994,0.00274276085901873,0.00267217512909741,0.00243356279444268,0.00212597978529605,0.00192187880413261
1,"N2O_AGR","FiberCrop","AEZ13",2.43576571746342e-06,2.54602433744336e-06,2.53165747781474e-06,2.34789579456759e-06,2.57302417841936e-06,2.43839563431216e-06,2.47765438317607e-06,2.6732376174397e-06,2.95872943985924e-06,2.72351784680593e-06,2.67605256687535e-06,2.44966596496491e-06,2.34966578376023e-06,2.17660098241683e-06,2.16763763498074e-06,2.31962558182156e-06,2.21878613656413e-06,2.26855693103873e-06,2.75111426159399e-06,2.81469306294342e-06,2.76220151303293e-06,3.07325043750893e-06,3.22019828938075e-06,3.32390476640478e-06,3.36374259381995e-06,3.31251320026823e-06,3.27932358075338e-06,3.15409784549444e-06,3.1425140295631e-06,2.99280705616721e-06,3.10689267808294e-06,3.14663715381232e-06,3.38418235478153e-06,3.41251542992541e-06,3.32469337584549e-06,3.02781431287421e-06,2.64512263151804e-06,2.39118224688955e-06
1,"N2O_AGR","FiberCrop","AEZ14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"N2O_AGR","FiberCrop","AEZ15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"N2O_AGR","FiberCrop","AEZ16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"N2O_AGR","FiberCrop","AEZ17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"N2O_AGR","FiberCrop","AEZ18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"N2O_AGR","FodderGrass","AEZ01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"N2O_AGR","FodderGrass","AEZ02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"N2O_AGR","FodderGrass","AEZ03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"N2O_AGR","FodderGrass","AEZ04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"N2O_AGR","FodderGrass","AEZ05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"N2O_AGR","FodderGrass","AEZ06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"N2O_AGR","FodderGrass","AEZ07",0.00256139824234266,0.0026457884262418,0.00277376399454389,0.00253823625131867,0.00278223647152843,0.00274124868222753,0.0027324290067825,0.00277644322680446,0.00293210697142124,0.00286114680763286,0.00297524827105926,0.00281329039037202,0.00385775411599163,0.00521984800231628,0.00630631470990576,0.00702297599386172,0.00774708757486812,0.00727587774798328,0.00777468695127876,0.00727372443295447,0.00698263335947001,0.00662844670663244,0.0062720313503392,0.0060771523510124,0.00550308962924606,0.00495688367302115,0.00501231175329044,0.00521964149759425,0.0052716852087734,0.00596300360113939,0.00674881757817025,0.00719953398843473,0.00797392876843758,0.00874632689640645,0.00875052918452158,0.00854942551547158,0.00840140831600053,0.00821474410130073
1,"N2O_AGR","FodderGrass","AEZ08",0.00265630045974362,0.00274381985221739,0.00287654291646625,0.00263228032159769,0.00288532474690905,0.00284281779558411,0.00283367972228612,0.00287932797541374,0.0030407665011839,0.00296716972817488,0.0030855008573388,0.00291754275177645,0.00400069510645443,0.00541326225953923,0.00653998028645749,0.00728318326915217,0.00803411130391276,0.0075454369005508,0.0080627381968242,0.00754322544075326,0.00724134659136518,0.00687404027569075,0.00650440500630054,0.00630232336295667,0.00570697807602816,0.00514054348159559,0.00519802814994177,0.00541304009887957,0.00546700335722135,0.00618392525004746,0.00699884172477749,0.00746624559791218,0.0082693181168525,0.00907034711875507,0.00907470690060721,0.0088661447270881,0.00871263770539571,0.00851904703184355
1,"N2O_AGR","FodderGrass","AEZ09",0.00109078419846965,0.00112672315712909,0.0011812245173803,0.00108092055970589,0.00118483075946941,0.00116737569717424,0.00116362311042271,0.00118236807719785,0.00124866114407603,0.00121843944950044,0.00126703095662861,0.0011980605713747,0.00164284679816247,0.00222290379828806,0.00268557975271119,0.00299076906724939,0.003299130619183,0.00309846126895229,0.00331088590344577,0.00309755283158865,0.0029735892282058,0.00282275837853565,0.00267097143005125,0.00258798828408832,0.00234351567022923,0.00211091462854425,0.00213452011028156,0.00222281268953407,0.00224497231186981,0.00253936953836265,0.00287400732814856,0.00306594240568059,0.00339571661395936,0.00372465126729439,0.0037264415429485,0.00364079760597274,0.00357776151028187,0.00349826551955517
1,"N2O_AGR","FodderGrass","AEZ10",0.0113123034561935,0.0116850186657678,0.0122502401187613,0.011210009637794,0.0122876406514329,0.012106617818604,0.012067698802928,0.0122620984220381,0.0129496090065573,0.0126361874020887,0.0131401197216667,0.0124248416386507,0.0170376320731421,0.0230532852192553,0.0278516051180528,0.0310166643740085,0.0342146225255399,0.0321335222429579,0.0343365332163708,0.0321240966488438,0.0308384955805866,0.0292742585217164,0.0277001095264988,0.0268395044172357,0.0243041307543218,0.0218918703705162,0.022136677480935,0.0230523419664719,0.0232821567137939,0.0263352932384191,0.0298057569837027,0.0317962794815485,0.0352163043384302,0.0386276168603571,0.0386461830861882,0.0377579885478277,0.0371042550232797,0.0362798201946525
