AEZ_ID,Category,Year,Area(km2)
0,1212,1700,3404.060098
0,1221,1700,138.984844
0,1222,1700,1309.428385
0,1231,1700,18.472770
0,1232,1700,17.187205
0,1301,1700,21699.926342
0,1302,1700,93193.056092
0,1311,1700,3.172650
0,1312,1700,217.772812
0,1321,1700,24.731355
0,1322,1700,176.802192
0,1331,1700,0.004477
0,1332,1700,5.077425
0,1401,1700,12736.267673
0,1402,1700,58621.740149
0,1411,1700,101.518662
0,1412,1700,1904.949893
0,1421,1700,179.783040
0,1422,1700,1318.953807
0,1431,1700,0.259462
0,1432,1700,50.424398
0,1501,1700,18306.954704
0,1502,1700,40896.332503
0,1522,1700,4.059493
0,1532,1700,0.000091
107,2,1700,128.307520
107,22,1700,0.677978
107,902,1700,1502.602089
107,912,1700,25.417195
107,922,1700,32.355914
107,932,1700,0.279498
107,1002,1700,6184.875946
107,1012,1700,33.712160
107,1022,1700,301.880660
107,1202,1700,142441.040840
107,1212,1700,329.940346
107,1222,1700,4670.184919
107,1232,1700,0.310376
107,1401,1700,965.068954
107,1402,1700,73845.875748
107,1411,1700,13.074830
107,1412,1700,125.784404
107,1421,1700,13.308803
107,1422,1700,377.180819
107,1432,1700,0.026681
108,1,1700,95.979218
108,11,1700,1.142601
108,21,1700,1.541684
108,401,1700,57.854752
108,402,1700,796.138222
108,411,1700,8.673830
108,412,1700,12.345228
108,421,1700,1.780920
108,422,1700,13.041742
108,901,1700,479.659706
108,902,1700,44970.854898
108,911,1700,1.671044
108,912,1700,261.107367
108,921,1700,11.265574
108,922,1700,904.906842
108,932,1700,0.852005
108,1001,1700,4445.972950
108,1002,1700,128426.264341
108,1011,1700,49.168442
108,1012,1700,309.034104
108,1021,1700,196.828010
108,1022,1700,6433.496525
108,1032,1700,0.316469
108,1101,1700,341.197807
108,1102,1700,959.835381
108,1111,1700,1.186205
108,1112,1700,168.477094
108,1121,1700,7.130003
108,1122,1700,39.070920
108,1201,1700,2538.876923
108,1202,1700,122640.304054
108,1211,1700,19.362002
108,1212,1700,853.654622
108,1221,1700,91.449241
108,1222,1700,4786.342266
108,1232,1700,1.009145
108,1301,1700,68.512932
108,1302,1700,746.271034
108,1321,1700,1.498370
108,1322,1700,22.974390
108,1401,1700,66.276787
108,1402,1700,9568.816532
108,1412,1700,265.500573
108,1421,1700,0.743011
108,1422,1700,107.826327
108,1432,1700,0.171660
109,902,1700,549.175423
109,912,1700,8.731293
109,922,1700,9.982652
109,932,1700,0.179040
109,1002,1700,275.431480
109,1022,1700,9.443730
109,1202,1700,4160.202797
109,1212,1700,15.590345
109,1222,1700,96.439046
110,902,1700,70.210518
110,922,1700,0.516283
110,1002,1700,277.140106
110,1022,1700,4.486504
110,1102,1700,69.153519
110,1122,1700,1.360180
110,1202,1700,2083.488022
110,1212,1700,4.613680
110,1222,1700,28.726663
110,1232,1700,0.072174
113,1002,1700,10726.940903
113,1012,1700,3.971265
113,1022,1700,555.382878
113,1032,1700,0.166725
113,1201,1700,729.906296
113,1202,1700,28496.977032
113,1212,1700,1.249441
113,1221,1700,35.354920
113,1222,1700,1275.114675
113,1301,1700,1026.314362
113,1302,1700,8746.247749
113,1321,1700,24.335035
113,1322,1700,189.411324
113,1401,1700,384.396450
113,1402,1700,2717.742794
113,1421,1700,5.529849
113,1422,1700,28.798592
113,1501,1700,921.648351
113,1502,1700,5479.180810
113,1521,1700,11.178892
113,1522,1700,50.934761
114,802,1700,65.268631
114,822,1700,2.660770
114,1001,1700,881.278130
114,1002,1700,10510.695484
114,1012,1700,1.498027
114,1021,1700,29.729000
114,1022,1700,463.283358
114,1102,1700,197.066872
114,1122,1700,6.262120
114,1201,1700,538.957108
114,1202,1700,8737.167061
114,1212,1700,0.259266
114,1221,1700,17.508600
114,1222,1700,336.825153
114,1232,1700,0.046551
114,1301,1700,1079.442062
114,1302,1700,2474.512737
114,1321,1700,32.246560
114,1322,1700,68.985048
114,1401,1700,192.231140
114,1402,1700,445.826572
114,1421,1700,2.591961
114,1422,1700,7.644215
114,1501,1700,316.685497
114,1521,1700,2.805803
209,1,1700,82.528774
209,11,1700,0.107233
209,21,1700,7.358293
209,501,1700,56.361267
209,511,1700,0.303133
209,521,1700,6.017000
209,801,1700,51.685852
209,802,1700,556.053600
209,811,1700,0.127251
209,812,1700,0.509200
209,821,1700,13.921800
209,822,1700,33.763797
209,901,1700,507.295101
209,902,1700,2065.855999
209,911,1700,3.595333
209,912,1700,20.641391
209,921,1700,25.261054
209,922,1700,64.298600
209,932,1700,0.267144
209,1101,1700,206.334347
209,1102,1700,2879.207188
209,1111,1700,0.848967
209,1112,1700,11.452651
209,1121,1700,55.273100
209,1122,1700,190.115241
209,1132,1700,0.065520
210,2,1700,62.617901
210,12,1700,0.372018
210,22,1700,0.693480
210,401,1700,249.989212
210,402,1700,1384.523018
210,411,1700,0.768575
210,412,1700,4.572148
210,421,1700,2.715300
210,422,1700,17.783149
210,432,1700,0.149609
210,501,1700,189.312462
210,502,1700,4987.144814
210,511,1700,0.610884
210,512,1700,28.317721
210,521,1700,2.377759
210,522,1700,95.081736
210,532,1700,0.225680
210,801,1700,63.011086
210,802,1700,2110.524105
210,811,1700,0.225701
210,812,1700,24.260587
210,821,1700,1.280370
210,822,1700,28.626873
210,831,1700,0.079447
210,832,1700,0.206161
210,901,1700,63.524284
210,902,1700,2100.930695
210,911,1700,0.208076
210,912,1700,8.938656
210,921,1700,1.355440
210,922,1700,36.916389
210,932,1700,0.044419
210,1002,1700,62.314053
210,1012,1700,0.185971
210,1022,1700,0.931478
211,2,1700,31.914648
211,12,1700,0.832862
211,22,1700,0.543090
211,501,1700,125.768372
211,502,1700,253.641842
211,511,1700,1.003812
211,512,1700,0.281020
211,521,1700,1.763862
211,522,1700,2.561144
211,531,1700,0.079553
211,801,1700,189.362782
211,802,1700,3204.554647
211,811,1700,1.693378
211,812,1700,545.989498
211,821,1700,2.238936
211,822,1700,53.661232
211,832,1700,0.849123
211,901,1700,62.708275
211,902,1700,2054.292530
211,911,1700,0.938312
211,912,1700,405.927964
211,921,1700,0.785213
211,922,1700,34.440621
211,932,1700,0.232960
211,1101,1700,49.455322
211,1102,1700,1579.656635
211,1111,1700,0.194950
211,1112,1700,13.754506
211,1121,1700,0.535631
211,1122,1700,20.784820
301,1202,1700,195.724205
301,1222,1700,45.487300
301,1402,1700,146489.040962
301,1412,1700,6.299022
301,1422,1700,453.809050
307,2,1700,219.134644
307,12,1700,1.823460
307,1002,1700,124.868168
307,1012,1700,4.831220
307,1022,1700,15.847910
307,1102,1700,409.320889
307,1112,1700,9.123976
307,1122,1700,87.096049
307,1132,1700,0.159074
307,1201,1700,377.172905
307,1202,1700,23437.766083
307,1212,1700,94.977259
307,1221,1700,87.656199
307,1222,1700,5452.488582
307,1232,1700,0.790157
307,1401,1700,85139.785515
307,1402,1700,1720427.290018
307,1411,1700,2.522878
307,1412,1700,2005.108965
307,1421,1700,1660.434639
307,1422,1700,14827.943618
307,1432,1700,9.551309
308,102,1700,117.540726
308,122,1700,22.481870
308,902,1700,723.535595
308,912,1700,2.022163
308,922,1700,117.315053
308,1002,1700,525.696945
308,1012,1700,3.501802
308,1022,1700,105.418450
308,1102,1700,3647.631012
308,1112,1700,14.107803
308,1122,1700,714.384550
308,1132,1700,0.112912
308,1202,1700,20352.374138
308,1212,1700,174.789157
308,1222,1700,4711.553201
308,1232,1700,1.071170
308,1402,1700,34266.729202
308,1412,1700,120.906880
308,1422,1700,7075.490400
308,1432,1700,1.064217
309,2,1700,282.165588
309,12,1700,22.663114
309,22,1700,15.755463
309,32,1700,0.867128
309,101,1700,59.041000
309,102,1700,113.838200
309,121,1700,10.752700
309,122,1700,25.966800
309,902,1700,9970.676655
309,912,1700,357.411856
309,922,1700,753.774057
309,932,1700,2.307027
309,1002,1700,726.966793
309,1012,1700,17.471243
309,1022,1700,93.584765
309,1101,1700,113.581207
309,1102,1700,42562.622055
309,1112,1700,711.413743
309,1121,1700,26.151600
309,1122,1700,6200.841205
309,1132,1700,9.229612
309,1202,1700,30285.210602
309,1212,1700,409.419909
309,1222,1700,6667.931029
309,1232,1700,0.685504
309,1402,1700,12349.206951
309,1412,1700,157.582770
309,1422,1700,2501.321331
309,1432,1700,0.621339
310,2,1700,489.958789
310,12,1700,79.306625
310,22,1700,4.224333
310,32,1700,1.731969
310,102,1700,794.027210
310,112,1700,5.431156
310,122,1700,29.644030
310,132,1700,0.707188
310,901,1700,113.073257
310,902,1700,9585.667456
310,911,1700,11.083740
310,912,1700,793.119127
310,921,1700,0.322005
310,922,1700,438.282594
310,932,1700,5.017016
310,1002,1700,66.797226
310,1012,1700,1.271970
310,1022,1700,1.211700
310,1101,1700,779.615395
310,1102,1700,49157.726254
310,1111,1700,28.228702
310,1112,1700,1349.603760
310,1121,1700,17.941096
310,1122,1700,3558.141409
310,1132,1700,8.624019
310,1202,1700,5805.070061
310,1212,1700,159.159447
310,1222,1700,1355.872528
310,1232,1700,0.042253
310,1402,1700,3278.100555
310,1412,1700,70.902391
310,1422,1700,761.663499
310,1432,1700,0.234647
410,302,1700,44.010551
410,312,1700,0.132545
410,322,1700,19.204100
410,401,1700,257.184120
410,402,1700,241.452248
410,411,1700,0.855512
410,412,1700,1.942850
410,421,1700,59.538359
410,422,1700,137.361298
410,801,1700,51.928978
410,802,1700,1038.012966
410,811,1700,0.186419
410,812,1700,1.234933
410,821,1700,11.400200
410,822,1700,106.128599
410,902,1700,48.418098
410,922,1700,15.265300
410,1002,1700,72.514870
410,1012,1700,0.257963
410,1022,1700,117.268760
410,1102,1700,59.722847
410,1112,1700,0.588103
410,1122,1700,3.456150
501,1,1700,238.468761
501,2,1700,548.116673
501,11,1700,0.159559
501,12,1700,0.979871
501,21,1700,1.412320
501,22,1700,23.082091
501,31,1700,0.045661
501,902,1700,685.336456
501,922,1700,60.016340
501,1001,1700,222.780327
501,1002,1700,2476.900909
501,1012,1700,0.282731
501,1021,1700,23.608769
501,1022,1700,257.320281
501,1201,1700,8368.541702
501,1202,1700,15490.422867
501,1211,1700,0.720487
501,1212,1700,17.428441
501,1221,1700,780.521832
501,1222,1700,1552.009768
501,1401,1700,7648.448982
501,1402,1700,2067.303169
501,1412,1700,2.538106
501,1421,1700,47.190099
501,1422,1700,47.086321
502,1,1700,110.825434
502,2,1700,793.886207
502,12,1700,20.004005
502,21,1700,11.682760
502,22,1700,65.933297
502,32,1700,0.622335
502,101,1700,618.127640
502,102,1700,3655.128464
502,111,1700,0.356701
502,112,1700,63.900194
502,121,1700,58.484940
502,122,1700,280.155549
502,132,1700,0.048298
502,202,1700,158.684402
502,212,1700,5.315462
502,222,1700,5.432840
502,901,1700,3386.791862
502,902,1700,8918.083755
502,911,1700,3.795466
502,912,1700,46.609380
502,921,1700,249.255400
502,922,1700,638.451151
502,932,1700,0.176623
502,1001,1700,536.880341
502,1002,1700,3817.124687
502,1011,1700,0.387442
502,1012,1700,2.723374
502,1021,1700,55.328630
502,1022,1700,391.005953
502,1201,1700,3640.130611
502,1202,1700,7407.299198
502,1211,1700,2.005714
502,1212,1700,75.867739
502,1221,1700,383.441220
502,1222,1700,767.968503
502,1232,1700,0.209514
502,1402,1700,51.696831
502,1412,1700,10.236000
502,1422,1700,4.064270
503,2,1700,80.477379
503,12,1700,1.910870
503,22,1700,2.287150
503,101,1700,403.975487
503,102,1700,1909.562996
503,112,1700,0.586593
503,121,1700,13.568810
503,122,1700,95.375679
503,201,1700,242.260559
503,202,1700,13813.476585
503,212,1700,14.194042
503,221,1700,6.275250
503,222,1700,596.052918
503,232,1700,0.256510
503,901,1700,5183.623840
503,902,1700,31951.891357
503,912,1700,8.005106
503,921,1700,287.121541
503,922,1700,2383.766088
503,932,1700,0.010983
503,1002,1700,1733.945137
503,1012,1700,0.141340
503,1022,1700,179.175640
503,1202,1700,1130.945633
503,1212,1700,0.350375
503,1222,1700,119.271711
504,2,1700,168.523461
504,12,1700,0.313636
504,22,1700,9.501358
504,101,1700,418.004738
504,102,1700,51425.657318
504,111,1700,1.309349
504,112,1700,10.550246
504,121,1700,1.415325
504,122,1700,1108.481849
504,132,1700,0.056602
504,201,1700,5200.988487
504,202,1700,144772.926323
504,211,1700,29.490432
504,212,1700,74.442268
504,221,1700,243.532862
504,222,1700,4685.421674
504,232,1700,0.281633
504,901,1700,13584.283562
504,902,1700,118032.322536
504,911,1700,1.369269
504,912,1700,111.508846
504,921,1700,1360.645538
504,922,1700,7822.393258
504,932,1700,0.503840
504,1202,1700,228.119476
504,1212,1700,0.909486
504,1222,1700,24.144330
505,2,1700,75.429633
505,22,1700,5.839688
505,101,1700,497.936371
505,102,1700,72169.852295
505,111,1700,1.387377
505,112,1700,35.872018
505,121,1700,7.406355
505,122,1700,1396.213187
505,201,1700,3254.078270
505,202,1700,225506.498245
505,211,1700,9.507072
505,212,1700,151.079531
505,221,1700,115.671723
505,222,1700,9039.014275
505,232,1700,0.595174
505,901,1700,84.284378
505,902,1700,49932.043812
505,911,1700,0.105402
505,912,1700,9.959383
505,921,1700,0.697622
505,922,1700,2939.693848
505,932,1700,0.207392
508,2,1700,147.997360
508,12,1700,0.420056
508,22,1700,15.584880
508,102,1700,305.321716
508,122,1700,23.845690
508,901,1700,3263.309044
508,902,1700,10080.847847
508,911,1700,0.712595
508,912,1700,30.850457
508,921,1700,335.285263
508,922,1700,859.091431
508,932,1700,0.092785
508,1002,1700,9154.970551
508,1012,1700,6.845838
508,1022,1700,938.744899
508,1202,1700,1813.026306
508,1212,1700,2.800779
508,1222,1700,152.378689
509,101,1700,153.160606
509,102,1700,394.449295
509,121,1700,12.152400
509,122,1700,18.602100
509,201,1700,7261.697899
509,202,1700,10924.639381
509,211,1700,0.815613
509,212,1700,4.304889
509,221,1700,581.475308
509,222,1700,664.305423
509,901,1700,66471.596268
509,902,1700,87460.837196
509,911,1700,16.882227
509,912,1700,32.101346
509,921,1700,6359.800869
509,922,1700,8016.990344
509,931,1700,0.052544
509,932,1700,0.448890
509,1002,1700,6421.899887
509,1012,1700,5.853241
509,1022,1700,634.628268
509,1202,1700,622.865547
509,1212,1700,4.618428
509,1222,1700,27.892190
510,102,1700,11787.563530
510,112,1700,1.360181
510,122,1700,229.348269
510,201,1700,1506.686874
510,202,1700,72561.535721
510,212,1700,72.880884
510,221,1700,68.877440
510,222,1700,1339.041743
510,901,1700,3054.482750
510,902,1700,59138.599442
510,912,1700,90.495838
510,921,1700,255.516280
510,922,1700,3582.239187
510,932,1700,0.830218
511,102,1700,792.382179
511,112,1700,2.191577
511,122,1700,45.703940
511,202,1700,2142.455055
511,212,1700,4.760415
511,222,1700,122.276991
511,902,1700,6650.188271
511,912,1700,11.484658
511,922,1700,399.905369
607,1,1700,95.154438
607,2,1700,2625.351244
607,21,1700,0.141865
607,22,1700,2.125484
607,102,1700,65.942513
607,122,1700,0.192392
607,202,1700,5734.302341
607,222,1700,29.106700
607,802,1700,23153.658501
607,822,1700,50.089332
607,1001,1700,32594.749931
607,1002,1700,572756.921324
607,1021,1700,70.592897
607,1022,1700,1362.958236
607,1032,1700,0.068709
607,1101,1700,364.273201
607,1102,1700,130700.516518
607,1112,1700,0.858903
607,1122,1700,122.870225
607,1132,1700,0.131471
607,1201,1700,2633.421097
607,1202,1700,101803.214375
607,1212,1700,1.270846
607,1222,1700,11.416183
607,1232,1700,0.265792
607,1301,1700,414.576004
607,1302,1700,1877.225220
607,1401,1700,2281.280296
607,1402,1700,35085.169182
607,1422,1700,33.939527
608,2,1700,452.952665
608,22,1700,0.511319
608,102,1700,999.991219
608,122,1700,3.433270
608,201,1700,131.892300
608,202,1700,23187.414047
608,221,1700,3.195500
608,222,1700,55.284358
608,802,1700,2218.510818
608,822,1700,0.910173
608,902,1700,78.766701
608,1001,1700,1275.520004
608,1002,1700,115672.340313
608,1022,1700,99.456483
608,1032,1700,0.071145
608,1102,1700,115274.102154
608,1122,1700,82.555367
608,1132,1700,0.169475
608,1202,1700,13923.571457
608,1222,1700,9.366489
608,1232,1700,0.023722
608,1301,1700,769.662079
608,1302,1700,7830.253876
608,1322,1700,24.380097
608,1401,1700,536.915016
608,1402,1700,5900.132217
608,1422,1700,1.114891
609,2,1700,175.787002
609,102,1700,3925.293785
609,201,1700,541.644691
609,202,1700,54195.723759
609,212,1700,0.664411
609,222,1700,24.514264
609,232,1700,0.062368
609,802,1700,3740.073051
609,822,1700,3.074700
609,902,1700,3878.643822
609,1001,1700,1855.666008
609,1002,1700,116203.089130
609,1012,1700,1.262253
609,1022,1700,61.873460
609,1032,1700,0.184159
609,1101,1700,231.292213
609,1102,1700,107270.134476
609,1121,1700,3.951580
609,1122,1700,29.697538
609,1132,1700,0.009095
609,1202,1700,2582.257984
609,1222,1700,0.830897
609,1302,1700,2066.008698
609,1402,1700,759.976395
610,1,1700,113.711209
610,2,1700,115.378700
610,101,1700,2126.575890
610,102,1700,13581.682137
610,122,1700,7.023896
610,201,1700,549.087692
610,202,1700,22036.722706
610,212,1700,0.520112
610,222,1700,14.173643
610,232,1700,0.093547
610,802,1700,469.028473
610,832,1700,0.070825
610,901,1700,154.598015
610,902,1700,11113.140305
610,921,1700,2.078090
610,922,1700,21.614385
610,1001,1700,78.002296
610,1002,1700,68972.723110
610,1022,1700,84.619948
610,1032,1700,0.027275
610,1101,1700,199.916443
610,1102,1700,94680.397335
610,1111,1700,0.256495
610,1121,1700,2.715958
610,1122,1700,23.898856
610,1132,1700,0.427925
610,1202,1700,460.305687
610,1401,1700,525.334702
610,1402,1700,2652.644707
611,2,1700,98.229610
611,202,1700,1837.782639
611,222,1700,0.574602
611,902,1700,35795.334442
611,922,1700,39.345634
611,1002,1700,86405.496273
611,1012,1700,3.836105
611,1022,1700,163.180330
611,1032,1700,0.069589
611,1102,1700,50151.786282
611,1122,1700,20.901868
611,1132,1700,0.029117
611,1202,1700,57.063202
611,1402,1700,69.501503
612,1,1700,75.724701
612,2,1700,1364.003932
612,12,1700,0.914553
612,22,1700,1.376037
612,32,1700,0.010779
612,101,1700,4585.597740
612,102,1700,59711.446667
612,112,1700,20.370083
612,121,1700,3.512073
612,122,1700,55.191425
612,132,1700,0.626620
612,202,1700,2363.947697
612,212,1700,2.075959
612,222,1700,4.550439
612,302,1700,76.739975
612,322,1700,0.185421
612,802,1700,74.577400
612,901,1700,378.363052
612,902,1700,102234.092270
612,912,1700,12.180025
612,921,1700,0.956639
612,922,1700,174.124089
612,932,1700,0.486723
612,1001,1700,8282.220463
612,1002,1700,275534.257799
612,1011,1700,0.918838
612,1012,1700,96.288237
612,1021,1700,21.587708
612,1022,1700,608.201276
612,1032,1700,1.127815
612,1101,1700,344.879910
612,1102,1700,16410.395828
612,1112,1700,3.048170
612,1121,1700,0.876288
612,1122,1700,42.046501
612,1302,1700,144.531532
612,1322,1700,0.164968
612,1402,1700,568.780346
612,1422,1700,0.162054
613,2,1700,766.888796
613,22,1700,2.116146
613,201,1700,214.314953
613,202,1700,8193.583813
613,221,1700,0.488148
613,222,1700,37.631468
613,801,1700,306.666225
613,802,1700,819.594040
613,821,1700,0.315275
613,822,1700,1.866359
613,1001,1700,4742.841492
613,1002,1700,132477.975506
613,1021,1700,1.210571
613,1022,1700,421.902652
613,1032,1700,0.001294
613,1202,1700,52.649593
613,1222,1700,0.163907
613,1301,1700,509.822773
613,1302,1700,10759.882339
613,1321,1700,3.119324
613,1322,1700,5.828035
613,1401,1700,12460.881828
613,1402,1700,52723.131943
613,1421,1700,3.372787
613,1422,1700,42.703288
613,1501,1700,6759.686101
613,1502,1700,28476.453556
613,1521,1700,0.730247
613,1522,1700,0.689416
614,1,1700,399.330524
614,2,1700,350.208921
614,201,1700,1655.838024
614,202,1700,22065.993725
614,212,1700,0.856549
614,221,1700,10.826666
614,222,1700,114.255498
614,702,1700,64.183502
614,801,1700,9658.912193
614,802,1700,11958.408894
614,821,1700,9.757023
614,822,1700,15.216752
614,901,1700,66.019829
614,902,1700,129.554424
614,921,1700,0.353373
614,922,1700,0.665078
614,1001,1700,6549.586334
614,1002,1700,31907.222738
614,1021,1700,6.461950
614,1022,1700,64.346809
614,1201,1700,181.518013
614,1202,1700,1336.273724
614,1221,1700,0.223390
614,1222,1700,0.959789
614,1301,1700,121.187897
614,1302,1700,3831.095345
614,1312,1700,0.479950
614,1322,1700,48.753020
614,1401,1700,1869.262093
614,1402,1700,4363.253036
614,1422,1700,0.972913
614,1501,1700,254.265462
614,1502,1700,38.816700
614,1521,1700,0.439881
615,1,1700,126.719400
615,2,1700,95.976999
615,201,1700,247.536205
615,202,1700,121.972965
615,221,1700,2.880790
615,222,1700,2.076034
615,801,1700,2533.493160
615,802,1700,3146.394348
615,821,1700,10.614019
615,822,1700,16.472962
615,901,1700,96.916901
615,1001,1700,99.912930
615,1002,1700,4724.099358
615,1021,1700,2.052510
615,1022,1700,3.195470
615,1031,1700,0.001764
615,1301,1700,99.823799
615,1302,1700,6570.844954
616,2,1700,71.004101
616,1002,1700,1450.211899
616,1302,1700,830.399796
708,402,1700,62.855988
708,412,1700,1.269670
708,422,1700,1.205840
708,502,1700,315.269753
708,512,1700,2.659720
708,522,1700,9.051820
708,802,1700,956.251816
708,812,1700,134.126571
708,822,1700,22.261413
708,902,1700,1346.836586
708,912,1700,253.043239
708,922,1700,37.883179
708,1001,1700,190.992767
708,1002,1700,3655.850929
708,1011,1700,0.711807
708,1012,1700,418.831042
708,1021,1700,5.419730
708,1022,1700,124.458511
708,1032,1700,0.038025
708,1202,1700,193.005310
708,1212,1700,0.179347
708,1222,1700,5.458850
708,1302,1700,1658.234112
708,1312,1700,3.875471
708,1322,1700,54.202950
709,1,1700,20.192849
709,21,1700,0.294551
709,402,1700,319.169376
709,412,1700,0.491619
709,422,1700,5.940003
709,501,1700,65.225655
709,502,1700,2226.067417
709,511,1700,0.128846
709,512,1700,5.061841
709,521,1700,1.018700
709,522,1700,39.887637
709,801,1700,125.882641
709,802,1700,1203.987446
709,811,1700,0.357965
709,812,1700,2.822364
709,821,1700,2.514296
709,822,1700,24.396994
709,902,1700,255.408039
709,912,1700,0.624559
709,922,1700,4.399897
709,1201,1700,64.350189
709,1211,1700,0.103694
709,1221,1700,2.235120
709,1302,1700,193.139702
709,1312,1700,0.673308
709,1322,1700,5.147990
714,1,1700,184.513152
714,21,1700,3.459577
714,401,1700,64.553001
714,402,1700,629.320751
714,411,1700,0.110562
714,412,1700,5.334176
714,421,1700,0.667932
714,422,1700,13.678271
714,501,1700,64.096558
714,502,1700,565.880062
714,512,1700,3.323124
714,521,1700,1.234940
714,522,1700,17.965620
714,602,1700,157.858963
714,612,1700,0.732630
714,622,1700,2.984706
714,702,1700,54.336395
714,722,1700,0.900807
714,802,1700,63.223202
714,812,1700,0.151178
714,822,1700,2.199620
714,902,1700,316.740910
714,912,1700,0.314552
714,922,1700,5.842830
714,1002,1700,189.187756
714,1012,1700,1.067726
714,1022,1700,6.868830
714,1302,1700,1368.436535
714,1312,1700,8.842379
714,1322,1700,38.844110
715,402,1700,255.019287
715,412,1700,0.612220
715,422,1700,3.903282
715,501,1700,63.694313
715,502,1700,1075.425838
715,511,1700,0.204206
715,512,1700,6.033726
715,521,1700,1.107680
715,522,1700,19.996652
715,532,1700,0.024551
715,702,1700,127.524921
715,712,1700,0.259157
715,722,1700,2.391520
715,801,1700,127.800369
715,802,1700,377.505142
715,811,1700,0.305314
715,812,1700,0.943359
715,821,1700,2.056097
715,822,1700,6.037896
715,831,1700,0.013818
715,902,1700,573.462360
715,912,1700,1.276149
715,922,1700,9.663903
715,1002,1700,1867.028378
715,1012,1700,34.759972
715,1022,1700,51.212353
715,1032,1700,0.034756
715,1302,1700,63.673317
715,1322,1700,1.577080
801,1,1700,582.739940
801,2,1700,508.078384
801,32,1700,0.049603
801,102,1700,81.756798
801,901,1700,3305.767036
801,902,1700,54427.443272
801,1001,1700,437.791290
801,1002,1700,110255.939068
801,1101,1700,3017.745239
801,1102,1700,200135.283573
801,1201,1700,11118.594368
801,1202,1700,405108.969936
801,1232,1700,0.129571
801,1401,1700,80.577797
801,1402,1700,2229.023415
802,1,1700,202.010401
802,2,1700,2255.050515
802,901,1700,26663.031563
802,902,1700,356079.939384
802,1001,1700,902.925003
802,1002,1700,71619.827969
802,1101,1700,622.071404
802,1102,1700,17450.352264
802,1201,1700,19955.453056
802,1202,1700,258339.189053
803,1,1700,799.571823
803,2,1700,2087.206208
803,32,1700,0.072695
803,101,1700,161.876495
803,102,1700,659.907112
803,901,1700,50560.193413
803,902,1700,314358.808067
803,931,1700,0.113943
803,932,1700,0.538807
803,1001,1700,74.829597
803,1002,1700,995.731907
803,1101,1700,2845.845600
803,1102,1700,6838.748447
803,1201,1700,164.826698
803,1202,1700,6054.498005
804,1,1700,376.016361
804,2,1700,616.216560
804,101,1700,1749.528210
804,102,1700,5508.489685
804,801,1700,837.188602
804,802,1700,4391.152481
804,901,1700,5694.249088
804,902,1700,49469.141846
804,1101,1700,4165.777679
804,1102,1700,12545.208126
804,1202,1700,71.555496
805,1,1700,273.124253
805,2,1700,40.327702
805,31,1700,0.013089
805,101,1700,3320.169357
805,102,1700,2199.929977
805,901,1700,1973.614578
805,902,1700,3612.003036
805,932,1700,0.044852
805,1101,1700,293.322891
805,1102,1700,820.145302
806,1,1700,49.616100
806,2,1700,157.069610
806,101,1700,1172.897583
