Building service output by technology and vintage,"50S_Ref,date=2013-5-11T16:19:43-05:00",AK,comm cooking,gas,"gas stove,year=2010",0,0,0.000396423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EJ
Building service output by technology and vintage,"50S_Ref,date=2013-5-11T16:19:43-05:00",AK,comm cooking,gas,"gas stove,year=2015",0,0,0,0.000422119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EJ
Building service output by technology and vintage,"50S_Ref,date=2013-5-11T16:19:43-05:00",AK,comm cooking,gas,"gas stove,year=2020",0,0,0,0,0.000449712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EJ
Building service output by technology and vintage,"50S_Ref,date=2013-5-11T16:19:43-05:00",AK,comm cooking,gas,"gas stove,year=2025",0,0,0,0,0,0.000479937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EJ
Building service output by technology and vintage,"50S_Ref,date=2013-5-11T16:19:43-05:00",AK,comm cooking,gas,"gas stove,year=2030",0,0,0,0,0,0,0.000508638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EJ
Building service output by technology and vintage,"50S_Ref,date=2013-5-11T16:19:43-05:00",AK,comm cooking,gas,"gas stove,year=2035",0,0,0,0,0,0,0,0.000533814,0,0,0,0,0,0,0,0,0,0,0,0,0,EJ
Building service output by technology and vintage,"50S_Ref,date=2013-5-11T16:19:43-05:00",AK,comm cooking,gas,"gas stove,year=2040",0,0,0,0,0,0,0,0,0.000556151,0,0,0,0,0,0,0,0,0,0,0,0,EJ
Building service output by technology and vintage,"50S_Ref,date=2013-5-11T16:19:43-05:00",AK,comm cooking,gas,"gas stove,year=2045",0,0,0,0,0,0,0,0,0,0.000575325,0,0,0,0,0,0,0,0,0,0,0,EJ
Building service output by technology and vintage,"50S_Ref,date=2013-5-11T16:19:43-05:00",AK,comm cooking,gas,"gas stove,year=2050",0,0,0,0,0,0,0,0,0,0,0.000593092,0,0,0,0,0,0,0,0,0,0,EJ
Building service output by technology and vintage,"50S_Ref,date=2013-5-11T16:19:43-05:00",AK,comm cooking,gas,"gas stove,year=2055",0,0,0,0,0,0,0,0,0,0,0,0.000608374,0,0,0,0,0,0,0,0,0,EJ
Building service output by technology and vintage,"50S_Ref,date=2013-5-11T16:19:43-05:00",AK,comm cooking,gas,"gas stove,year=2060",0,0,0,0,0,0,0,0,0,0,0,0,0.000623364,0,0,0,0,0,0,0,0,EJ
Building service output by technology and vintage,"50S_Ref,date=2013-5-11T16:19:43-05:00",AK,comm cooking,gas,"gas stove,year=2065",0,0,0,0,0,0,0,0,0,0,0,0,0,0.000637511,0,0,0,0,0,0,0,EJ
Building service output by technology and vintage,"50S_Ref,date=2013-5-11T16:19:43-05:00",AK,comm cooking,gas,"gas stove,year=2070",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000650613,0,0,0,0,0,0,EJ
Building service output by technology and vintage,"50S_Ref,date=2013-5-11T16:19:43-05:00",AK,comm cooking,gas,"gas stove,year=2075",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00066202,0,0,0,0,0,EJ
Building service output by technology and vintage,"50S_Ref,date=2013-5-11T16:19:43-05:00",AK,comm cooking,gas,"gas stove,year=2080",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000671731,0,0,0,0,EJ
Building service output by technology and vintage,"50S_Ref,date=2013-5-11T16:19:43-05:00",AK,comm cooking,gas,"gas stove,year=2085",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00067997,0,0,0,EJ
Building service output by technology and vintage,"50S_Ref,date=2013-5-11T16:19:43-05:00",AK,comm cooking,gas,"gas stove,year=2090",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000687098,0,0,EJ
Building service output by technology and vintage,"50S_Ref,date=2013-5-11T16:19:43-05:00",AK,comm cooking,gas,"gas stove,year=2095",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000693122,0,EJ
Building service output by technology and vintage,"50S_Ref,date=2013-5-11T16:19:43-05:00",AK,comm cooking,gas,"gas stove,year=2100",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000697889,EJ
Building service output by technology and vintage,"50S_Ref,date=2013-5-11T16:19:43-05:00",AK,comm cooling,electricity,"air conditioning hi-eff,year=1990",5.85739E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EJ
Building service output by technology and vintage,"50S_Ref,date=2013-5-11T16:19:43-05:00",AK,comm cooling,electricity,"air conditioning hi-eff,year=2005",0,0.000153831,0.000128417,0.000106468,7.69154E-05,0.000047363,2.54136E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EJ
Building service output by technology and vintage,"50S_Ref,date=2013-5-11T16:19:43-05:00",AK,comm cooling,electricity,"air conditioning hi-eff,year=2010",0,0,8.1328E-06,6.78922E-06,5.62879E-06,4.0664E-06,2.50401E-06,1.34358E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,EJ
Building service output by technology and vintage,"50S_Ref,date=2013-5-11T16:19:43-05:00",AK,comm cooling,electricity,"air conditioning hi-eff,year=2015",0,0,0,6.14274E-06,5.12793E-06,4.25145E-06,3.07137E-06,1.89129E-06,1.01481E-06,0,0,0,0,0,0,0,0,0,0,0,0,EJ
Building service output by technology and vintage,"50S_Ref,date=2013-5-11T16:19:43-05:00",AK,comm cooling,electricity,"air conditioning hi-eff,year=2020",0,0,0,0,8.03402E-06,7.76949E-06,7.1418E-06,5.50877E-06,2.9955E-06,1.12022E-06,0,0,0,0,0,0,0,0,0,0,0,EJ
Building service output by technology and vintage,"50S_Ref,date=2013-5-11T16:19:43-05:00",AK,comm cooling,electricity,"air conditioning hi-eff,year=2025",0,0,0,0,0,2.78466E-05,2.69297E-05,2.47541E-05,1.90939E-05,1.03827E-05,3.88276E-06,0,0,0,0,0,0,0,0,0,0,EJ
Building service output by technology and vintage,"50S_Ref,date=2013-5-11T16:19:43-05:00",AK,comm cooling,electricity,"air conditioning hi-eff,year=2030",0,0,0,0,0,0,2.61799E-05,2.53178E-05,2.32724E-05,0.000017951,9.76122E-06,3.65036E-06,0,0,0,0,0,0,0,0,0,EJ
Building service output by technology and vintage,"50S_Ref,date=2013-5-11T16:19:43-05:00",AK,comm cooling,electricity,"air conditioning hi-eff,year=2035",0,0,0,0,0,0,0,3.04277E-05,2.94258E-05,2.70485E-05,2.08637E-05,0.000011345,4.24265E-06,0,0,0,0,0,0,0,0,EJ
Building service output by technology and vintage,"50S_Ref,date=2013-5-11T16:19:43-05:00",AK,comm cooling,electricity,"air conditioning hi-eff,year=2040",0,0,0,0,0,0,0,0,6.00049E-06,5.80291E-06,5.3341E-06,4.11441E-06,2.23729E-06,8.36671E-07,0,0,0,0,0,0,0,EJ
Building service output by technology and vintage,"50S_Ref,date=2013-5-11T16:19:43-05:00",AK,comm cooling,electricity,"air conditioning hi-eff,year=2045",0,0,0,0,0,0,0,0,0,0.000011823,1.14337E-05,0.00001051,8.10681E-06,4.40824E-06,1.64853E-06,0,0,0,0,0,0,EJ
Building service output by technology and vintage,"50S_Ref,date=2013-5-11T16:19:43-05:00",AK,comm cooling,electricity,"air conditioning hi-eff,year=2050",0,0,0,0,0,0,0,0,0,0,1.50355E-05,1.45405E-05,1.33658E-05,1.03096E-05,5.60603E-06,2.09646E-06,0,0,0,0,0,EJ
Building service output by technology and vintage,"50S_Ref,date=2013-5-11T16:19:43-05:00",AK,comm cooling,electricity,"air conditioning hi-eff,year=2055",0,0,0,0,0,0,0,0,0,0,0,3.76827E-05,0.000036442,3.34978E-05,2.58383E-05,1.40501E-05,5.25425E-06,0,0,0,0,EJ
