# File: Land_type_area_ha.csv
# Title: Area of land cells
# Units: ha
# Author: moirai
# Description: area (ha) for sage land cells in country X glu X land type X protected category X year
# Original source: hyde areas; reference veg; country raster; new glu raster; hyde land area
# Source: https://github.com/JGCRI/moirai
# ----------
iso,glu_code,land_type,year,value
abw,143,2,1700,7672
abw,143,2,1710,7657
abw,143,2,1720,7637
abw,143,2,1730,7620
abw,143,2,1740,7601
abw,143,2,1750,7580
abw,143,2,1760,7539
abw,143,2,1770,7515
abw,143,2,1780,7490
abw,143,2,1790,7464
abw,143,2,1800,7437
abw,143,2,1810,7408
abw,143,2,1820,7397
abw,143,2,1830,7386
abw,143,2,1840,7376
abw,143,2,1850,7365
abw,143,2,1860,7307
abw,143,2,1870,7199
abw,143,2,1880,6803
abw,143,2,1890,6610
abw,143,2,1900,6274
abw,143,2,1910,6309
abw,143,2,1920,6485
abw,143,2,1930,5806
abw,143,2,1940,3530
abw,143,2,1950,2804
abw,143,2,1960,2059
abw,143,2,1970,1839
abw,143,2,1980,1560
abw,143,2,1990,1406
abw,143,2,2000,705
abw,143,2,2001,705
abw,143,2,2002,705
abw,143,2,2003,705
abw,143,2,2004,705
abw,143,2,2005,705
abw,143,2,2006,705
abw,143,2,2007,705
abw,143,2,2008,705
abw,143,2,2009,705
abw,143,2,2010,705
abw,143,2,2011,705
abw,143,2,2012,705
abw,143,2,2013,705
abw,143,2,2014,705
abw,143,2,2015,705
abw,143,2,2016,705
abw,143,12,1700,85
abw,143,12,1710,95
abw,143,12,1720,109
abw,143,12,1730,120
abw,143,12,1740,132
abw,143,12,1750,145
abw,143,12,1760,179
abw,143,12,1770,194
abw,143,12,1780,209
abw,143,12,1790,225
abw,143,12,1800,242
abw,143,12,1810,260
abw,143,12,1820,265
abw,143,12,1830,270
abw,143,12,1840,274
abw,143,12,1850,278
abw,143,12,1860,309
abw,143,12,1870,369
abw,143,12,1880,599
abw,143,12,1890,692
abw,143,12,1900,850
abw,143,12,1910,790
abw,143,12,1920,676
abw,143,12,1930,982
abw,143,12,1940,1979
abw,143,12,1950,2115
abw,143,12,1960,2000
abw,143,12,1970,2000
abw,143,12,1980,2000
abw,143,12,1990,2000
abw,143,12,2000,2000
abw,143,12,2001,2000
abw,143,12,2002,2000
abw,143,12,2003,2000
abw,143,12,2004,2000
abw,143,12,2005,2000
abw,143,12,2006,2000
abw,143,12,2007,2000
abw,143,12,2008,2000
abw,143,12,2009,2000
abw,143,12,2010,2000
abw,143,12,2011,2000
abw,143,12,2012,2000
abw,143,12,2013,2000
abw,143,12,2014,2000
abw,143,12,2015,2000
abw,143,12,2016,2000
abw,143,22,1700,46
abw,143,22,1710,50
abw,143,22,1720,54
abw,143,22,1730,58
abw,143,22,1740,62
abw,143,22,1750,67
abw,143,22,1760,72
abw,143,22,1770,78
abw,143,22,1780,84
abw,143,22,1790,90
abw,143,22,1800,97
abw,143,22,1810,104
abw,143,22,1820,107
abw,143,22,1830,110
abw,143,22,1840,113
abw,143,22,1850,117
abw,143,22,1860,132
abw,143,22,1870,161
abw,143,22,1880,262
abw,143,22,1890,313
abw,143,22,1900,402
abw,143,22,1910,392
abw,143,22,1920,356
abw,143,22,1930,558
abw,143,22,1940,1247
abw,143,22,1950,1555
abw,143,22,1960,2000
abw,143,22,1970,2000
abw,143,22,1980,2000
abw,143,22,1990,2000
abw,143,22,2000,2000
abw,143,22,2001,2000
abw,143,22,2002,2000
abw,143,22,2003,2000
abw,143,22,2004,2000
abw,143,22,2005,2000
abw,143,22,2006,2000
abw,143,22,2007,2000
abw,143,22,2008,2000
abw,143,22,2009,2000
abw,143,22,2010,2000
abw,143,22,2011,2000
abw,143,22,2012,2000
abw,143,22,2013,2000
abw,143,22,2014,2000
abw,143,22,2015,2000
abw,143,22,2016,2000
abw,143,32,1700,7
abw,143,32,1710,8
abw,143,32,1720,10
abw,143,32,1730,12
abw,143,32,1740,14
abw,143,32,1750,17
abw,143,32,1760,20
abw,143,32,1770,23
abw,143,32,1780,27
abw,143,32,1790,30
abw,143,32,1800,34
abw,143,32,1810,38
abw,143,32,1820,40
abw,143,32,1830,43
abw,143,32,1840,46
abw,143,32,1850,51
abw,143,32,1860,61
abw,143,32,1870,81
abw,143,32,1880,145
abw,143,32,1890,195
abw,143,32,1900,284
abw,143,32,1910,319
abw,143,32,1920,292
abw,143,32,1930,464
abw,143,32,1940,1053
abw,143,32,1950,1336
abw,143,32,1960,1751
abw,143,32,1970,1971
abw,143,32,1980,2249
abw,143,32,1990,2404
abw,143,32,2000,3105
abw,143,32,2001,3105
abw,143,32,2002,3105
abw,143,32,2003,3105
abw,143,32,2004,3105
abw,143,32,2005,3105
abw,143,32,2006,3105
abw,143,32,2007,3105
abw,143,32,2008,3105
abw,143,32,2009,3105
abw,143,32,2010,3105
abw,143,32,2011,3105
abw,143,32,2012,3105
abw,143,32,2013,3105
abw,143,32,2014,3105
abw,143,32,2015,3105
abw,143,32,2016,3105
afg,52,901,1710,5645
afg,52,901,1780,5797
afg,52,901,1810,5268
afg,52,901,1910,3949
afg,52,901,1940,3348
afg,52,901,2001,3723
afg,52,901,2002,3089
afg,52,901,2003,3080
afg,52,901,2004,3783
afg,52,901,2006,2317
afg,52,901,2012,3817
afg,52,901,2014,2363
afg,52,901,2016,3167
afg,52,902,1700,36594
afg,52,902,1710,22117
afg,52,902,1720,10899
afg,52,902,1730,22158
afg,52,902,1740,22327
afg,52,902,1750,28184
afg,52,902,1760,17749
afg,52,902,1770,6360
afg,52,902,1780,14428
afg,52,902,1790,10661
afg,52,902,1800,23593
afg,52,902,1810,14123
afg,52,902,1820,11294
afg,52,902,1830,14841
afg,52,902,1840,31925
afg,52,902,1850,19833
afg,52,902,1860,36573
afg,52,902,1870,22053
afg,52,902,1880,14399
afg,52,902,1890,26158
afg,52,902,1900,16036
afg,52,902,1910,17256
afg,52,902,1920,3311
afg,52,902,1930,16379
afg,52,902,1940,7187
afg,52,902,1950,11057
afg,52,902,1960,10961
afg,52,902,1970,13148
afg,52,902,1980,7904
afg,52,902,1990,2878
afg,52,902,2000,9349
afg,52,902,2001,10871
afg,52,902,2002,12821
afg,52,902,2003,3700
afg,52,902,2004,6293
afg,52,902,2005,18183
afg,52,902,2006,14321
afg,52,902,2007,18142
afg,52,902,2008,14073
afg,52,902,2009,22625
afg,52,902,2010,11670
afg,52,902,2011,9113
afg,52,902,2012,9152
afg,52,902,2013,11276
afg,52,902,2014,18996
afg,52,902,2015,13308
afg,52,902,2016,11911
afg,52,911,1710,291
afg,52,911,1780,736
afg,52,911,1810,387
afg,52,911,1910,619
afg,52,911,1940,2195
afg,52,911,2001,906
afg,52,911,2002,2046
afg,52,911,2003,763
afg,52,911,2004,1569
afg,52,911,2006,1189
afg,52,911,2012,811
afg,52,911,2014,1142
afg,52,911,2016,676
afg,52,912,1700,2491
afg,52,912,1710,5499
afg,52,912,1720,622
afg,52,912,1730,1918
afg,52,912,1740,3164
afg,52,912,1750,4728
afg,52,912,1760,1615
afg,52,912,1770,681
afg,52,912,1780,5602
afg,52,912,1790,1065
afg,52,912,1800,2474
afg,52,912,1810,5380
afg,52,912,1820,1550
afg,52,912,1830,2576
afg,52,912,1840,6856
afg,52,912,1850,5575
afg,52,912,1860,9067
afg,52,912,1870,3461
afg,52,912,1880,2795
afg,52,912,1890,5742
afg,52,912,1900,4623
afg,52,912,1910,6241
afg,52,912,1920,618
afg,52,912,1930,7535
afg,52,912,1940,3113
afg,52,912,1950,6729
afg,52,912,1960,10610
afg,52,912,1970,11670
afg,52,912,1980,4840
afg,52,912,1990,1618
afg,52,912,2000,7237
afg,52,912,2001,9289
afg,52,912,2002,10463
afg,52,912,2003,2411
afg,52,912,2004,3488
afg,52,912,2005,16148
afg,52,912,2006,14680
afg,52,912,2007,15022
afg,52,912,2008,12482
afg,52,912,2009,20940
afg,52,912,2010,9719
afg,52,912,2011,7123
afg,52,912,2012,6248
afg,52,912,2013,11374
afg,52,912,2014,18104
afg,52,912,2015,9797
afg,52,912,2016,12511
afg,52,921,1710,1100
afg,52,921,1780,505
afg,52,921,1810,1382
afg,52,921,1910,2469
afg,52,921,1940,1495
afg,52,921,2001,2409
afg,52,921,2002,1903
afg,52,921,2003,3194
afg,52,921,2004,1603
afg,52,921,2006,3532
afg,52,921,2012,2408
afg,52,921,2014,3532
afg,52,921,2016,3194
afg,52,922,1700,3136
afg,52,922,1710,517
afg,52,922,1720,2609
afg,52,922,1730,4150
afg,52,922,1740,2714
afg,52,922,1750,2337
afg,52,922,1760,1761
afg,52,922,1770,10
afg,52,922,1780,1152
afg,52,922,1790,2398
afg,52,922,1800,2124
afg,52,922,1810,1694
afg,52,922,1820,1267
afg,52,922,1830,3779
afg,52,922,1840,3548
afg,52,922,1850,2839
afg,52,922,1860,3790
afg,52,922,1870,2628
afg,52,922,1880,3961
afg,52,922,1890,3343
afg,52,922,1900,7567
afg,52,922,1910,4721
afg,52,922,1920,3129
afg,52,922,1930,4328
afg,52,922,1940,3810
afg,52,922,1950,3397
afg,52,922,1960,6598
afg,52,922,1970,3359
afg,52,922,1980,8359
afg,52,922,1990,2541
afg,52,922,2000,4518
afg,52,922,2001,8102
afg,52,922,2002,4857
afg,52,922,2003,940
afg,52,922,2004,4322
afg,52,922,2005,7990
afg,52,922,2006,6313
afg,52,922,2007,9208
afg,52,922,2008,8759
afg,52,922,2009,5744
afg,52,922,2010,6864
afg,52,922,2011,4946
afg,52,922,2012,5733
afg,52,922,2013,5612
afg,52,922,2014,5120
afg,52,922,2015,5179
afg,52,922,2016,10769
afg,52,931,2004,82
afg,52,932,2014,81
afg,52,1001,1700,413390
afg,52,1001,1710,406261
afg,52,1001,1720,393071
afg,52,1001,1730,409059
afg,52,1001,1740,407594
afg,52,1001,1750,400501
afg,52,1001,1760,398575
afg,52,1001,1770,396820
afg,52,1001,1780,395389
afg,52,1001,1790,399410
afg,52,1001,1800,397550
afg,52,1001,1810,384953
afg,52,1001,1820,388595
afg,52,1001,1830,390906
afg,52,1001,1840,386700
afg,52,1001,1850,382240
afg,52,1001,1860,367935
afg,52,1001,1870,362499
afg,52,1001,1880,361269
afg,52,1001,1890,357320
afg,52,1001,1900,333117
afg,52,1001,1910,320447
afg,52,1001,1920,314752
afg,52,1001,1930,298849
afg,52,1001,1940,278573
afg,52,1001,1950,270382
afg,52,1001,1960,233083
afg,52,1001,1970,224306
afg,52,1001,1980,214897
afg,52,1001,1990,220760
afg,52,1001,2000,219649
afg,52,1001,2001,203305
afg,52,1001,2002,213617
afg,52,1001,2003,209012
afg,52,1001,2004,216962
afg,52,1001,2005,211143
afg,52,1001,2006,221384
afg,52,1001,2007,217684
afg,52,1001,2008,222799
afg,52,1001,2009,209365
afg,52,1001,2010,213509
afg,52,1001,2011,217973
afg,52,1001,2012,204315
afg,52,1001,2013,227299
afg,52,1001,2014,212018
afg,52,1001,2015,217970
afg,52,1001,2016,209678
afg,52,1002,1700,4287269
afg,52,1002,1710,4286426
afg,52,1002,1720,4300801
afg,52,1002,1730,4259064
afg,52,1002,1740,4214127
afg,52,1002,1750,4176160
afg,52,1002,1760,4160510
afg,52,1002,1770,4142196
afg,52,1002,1780,4124544
afg,52,1002,1790,4091834
afg,52,1002,1800,4043094
afg,52,1002,1810,4022709
afg,52,1002,1820,4010466
afg,52,1002,1830,3951871
afg,52,1002,1840,3843887
afg,52,1002,1850,3797965
afg,52,1002,1860,3688125
afg,52,1002,1870,3609680
afg,52,1002,1880,3471204
afg,52,1002,1890,3300796
afg,52,1002,1900,3170541
afg,52,1002,1910,2982430
afg,52,1002,1920,2744374
afg,52,1002,1930,2500548
afg,52,1002,1940,2268478
afg,52,1002,1950,2051990
afg,52,1002,1960,1577369
afg,52,1002,1970,1524598
afg,52,1002,1980,1522129
afg,52,1002,1990,1516926
afg,52,1002,2000,1531211
afg,52,1002,2001,1540801
afg,52,1002,2002,1526781
afg,52,1002,2003,1507202
afg,52,1002,2004,1508200
afg,52,1002,2005,1530340
afg,52,1002,2006,1538061
afg,52,1002,2007,1522177
afg,52,1002,2008,1522836
afg,52,1002,2009,1526990
afg,52,1002,2010,1521066
afg,52,1002,2011,1529224
afg,52,1002,2012,1531097
afg,52,1002,2013,1518514
afg,52,1002,2014,1511146
afg,52,1002,2015,1513128
afg,52,1002,2016,1516549
afg,52,1011,1700,37647
afg,52,1011,1710,38331
afg,52,1011,1720,37819
afg,52,1011,1730,40518
afg,52,1011,1740,41486
afg,52,1011,1750,41915
afg,52,1011,1760,42972
afg,52,1011,1770,44062
afg,52,1011,1780,45048
afg,52,1011,1790,46997
afg,52,1011,1800,48279
afg,52,1011,1810,48598
afg,52,1011,1820,50202
afg,52,1011,1830,52859
afg,52,1011,1840,55648
afg,52,1011,1850,58618
afg,52,1011,1860,60458
afg,52,1011,1870,63214
afg,52,1011,1880,68783
afg,52,1011,1890,75395
afg,52,1011,1900,77743
afg,52,1011,1910,83914
afg,52,1011,1920,95352
afg,52,1011,1930,103751
afg,52,1011,1940,110413
afg,52,1011,1950,123620
afg,52,1011,1960,145061
afg,52,1011,1970,149917
afg,52,1011,1980,144583
afg,52,1011,1990,151320
afg,52,1011,2000,144333
afg,52,1011,2001,137347
afg,52,1011,2002,138884
afg,52,1011,2003,143031
afg,52,1011,2004,148640
afg,52,1011,2005,146422
afg,52,1011,2006,151175
afg,52,1011,2007,147393
afg,52,1011,2008,152977
afg,52,1011,2009,142566
afg,52,1011,2010,147137
afg,52,1011,2011,151468
afg,52,1011,2012,143376
afg,52,1011,2013,155823
afg,52,1011,2014,147679
afg,52,1011,2015,150273
afg,52,1011,2016,146469
afg,52,1012,1700,176242
afg,52,1012,1710,188238
afg,52,1012,1720,203032
afg,52,1012,1730,216810
afg,52,1012,1740,234623
afg,52,1012,1750,243522
afg,52,1012,1760,251173
afg,52,1012,1770,271747
afg,52,1012,1780,275276
afg,52,1012,1790,278524
afg,52,1012,1800,293847
afg,52,1012,1810,306411
afg,52,1012,1820,311937
afg,52,1012,1830,322680
afg,52,1012,1840,354207
afg,52,1012,1850,377228
afg,52,1012,1860,387310
afg,52,1012,1870,414408
afg,52,1012,1880,448889
afg,52,1012,1890,479463
afg,52,1012,1900,523104
afg,52,1012,1910,556696
afg,52,1012,1920,610580
afg,52,1012,1930,659944
afg,52,1012,1940,710493
afg,52,1012,1950,766042
afg,52,1012,1960,881886
afg,52,1012,1970,923558
afg,52,1012,1980,934298
afg,52,1012,1990,947772
afg,52,1012,2000,915860
afg,52,1012,2001,927228
afg,52,1012,2002,917061
afg,52,1012,2003,932874
afg,52,1012,2004,946899
afg,52,1012,2005,942713
afg,52,1012,2006,950111
afg,52,1012,2007,943667
afg,52,1012,2008,943280
afg,52,1012,2009,945693
afg,52,1012,2010,943011
afg,52,1012,2011,956970
afg,52,1012,2012,959828
afg,52,1012,2013,945520
afg,52,1012,2014,941515
afg,52,1012,2015,950744
afg,52,1012,2016,949510
afg,52,1021,1700,19257
afg,52,1021,1710,18664
afg,52,1021,1720,18306
afg,52,1021,1730,20716
afg,52,1021,1740,21213
afg,52,1021,1750,20840
afg,52,1021,1760,21737
afg,52,1021,1770,22410
afg,52,1021,1780,22818
afg,52,1021,1790,23886
afg,52,1021,1800,24464
afg,52,1021,1810,22668
afg,52,1021,1820,24459
afg,52,1021,1830,26528
afg,52,1021,1840,27944
afg,52,1021,1850,29436
afg,52,1021,1860,27825
afg,52,1021,1870,30506
afg,52,1021,1880,33204
afg,52,1021,1890,37578
afg,52,1021,1900,38372
afg,52,1021,1910,37827
afg,52,1021,1920,46165
afg,52,1021,1930,46596
afg,52,1021,1940,53180
afg,52,1021,1950,55194
afg,52,1021,1960,64051
afg,52,1021,1970,60920
afg,52,1021,1980,61587
afg,52,1021,1990,63035
afg,52,1021,2000,57123
afg,52,1021,2001,52363
afg,52,1021,2002,61519
afg,52,1021,2003,62038
afg,52,1021,2004,55518
afg,52,1021,2005,56512
afg,52,1021,2006,62498
afg,52,1021,2007,70014
afg,52,1021,2008,66371
afg,52,1021,2009,62209
afg,52,1021,2010,60434
afg,52,1021,2011,58574
afg,52,1021,2012,52289
afg,52,1021,2013,73071
afg,52,1021,2014,61359
afg,52,1021,2015,66828
afg,52,1021,2016,57839
afg,52,1022,1700,587302
afg,52,1022,1710,611419
afg,52,1022,1720,624303
afg,52,1022,1730,638099
afg,52,1022,1740,651446
afg,52,1022,1750,666372
afg,52,1022,1760,681374
afg,52,1022,1770,693158
afg,52,1022,1780,714388
afg,52,1022,1790,729710
afg,52,1022,1800,749020
afg,52,1022,1810,763828
afg,52,1022,1820,784613
afg,52,1022,1830,804062
afg,52,1022,1840,838081
afg,52,1022,1850,889324
afg,52,1022,1860,932653
afg,52,1022,1870,976690
afg,52,1022,1880,1024208
afg,52,1022,1890,1093627
afg,52,1022,1900,1172839
afg,52,1022,1910,1256875
afg,52,1022,1920,1348945
afg,52,1022,1930,1437560
afg,52,1022,1940,1513131
afg,52,1022,1950,1596400
afg,52,1022,1960,1814047
afg,52,1022,1970,1803873
afg,52,1022,1980,1830725
afg,52,1022,1990,1815420
afg,52,1022,2000,1832607
afg,52,1022,2001,1854009
afg,52,1022,2002,1800420
afg,52,1022,2003,1811394
afg,52,1022,2004,1803081
afg,52,1022,2005,1842109
afg,52,1022,2006,1827001
afg,52,1022,2007,1828276
afg,52,1022,2008,1792158
afg,52,1022,2009,1842395
afg,52,1022,2010,1850809
afg,52,1022,2011,1856291
afg,52,1022,2012,1837752
afg,52,1022,2013,1808146
afg,52,1022,2014,1812400
afg,52,1022,2015,1822246
afg,52,1022,2016,1819915
afg,52,1031,1980,38
afg,52,1031,1990,35
afg,52,1031,2000,72
afg,52,1031,2002,77
afg,52,1031,2003,79
afg,52,1031,2005,84
afg,52,1031,2006,87
afg,52,1031,2007,89
afg,52,1031,2008,91
afg,52,1031,2010,96
afg,52,1031,2011,99
afg,52,1031,2012,101
afg,52,1031,2013,104
afg,52,1031,2014,106
afg,52,1031,2015,108
afg,52,1031,2016,111
afg,52,1032,1700,11
afg,52,1032,1710,11
afg,52,1032,1720,15
afg,52,1032,1730,17
afg,52,1032,1740,19
afg,52,1032,1750,22
afg,52,1032,1760,25
afg,52,1032,1770,29
afg,52,1032,1780,34
afg,52,1032,1790,39
afg,52,1032,1800,44
afg,52,1032,1810,50
afg,52,1032,1820,50
afg,52,1032,1830,66
afg,52,1032,1840,159
afg,52,1032,1850,168
afg,52,1032,1860,104
afg,52,1032,1870,228
afg,52,1032,1880,137
afg,52,1032,1890,134
afg,52,1032,1900,151
afg,52,1032,1910,157
afg,52,1032,1920,165
afg,52,1032,1930,154
afg,52,1032,1940,160
afg,52,1032,1950,166
afg,52,1032,1960,214
afg,52,1032,1970,269
afg,52,1032,1980,391
afg,52,1032,1990,418
afg,52,1032,2000,823
afg,52,1032,2001,852
afg,52,1032,2002,906
afg,52,1032,2003,935
afg,52,1032,2004,939
afg,52,1032,2005,1014
afg,52,1032,2006,938
afg,52,1032,2007,1113
afg,52,1032,2008,1176
afg,52,1032,2009,1270
afg,52,1032,2010,1273
afg,52,1032,2011,1368
afg,52,1032,2012,1457
afg,52,1032,2013,1541
afg,52,1032,2014,1487
afg,52,1032,2015,1617
afg,52,1032,2016,1663
afg,52,1101,1700,24186
afg,52,1101,1710,24050
afg,52,1101,1720,30150
afg,52,1101,1730,23787
afg,52,1101,1740,23656
afg,52,1101,1750,23527
afg,52,1101,1760,23393
afg,52,1101,1770,23259
afg,52,1101,1780,23121
afg,52,1101,1790,22982
afg,52,1101,1800,22840
afg,52,1101,1810,22699
afg,52,1101,1820,22556
afg,52,1101,1830,22357
afg,52,1101,1840,22047
afg,52,1101,1850,21720
afg,52,1101,1860,21373
afg,52,1101,1870,21004
afg,52,1101,1880,20516
afg,52,1101,1890,19903
afg,52,1101,1900,24486
afg,52,1101,1910,23584
afg,52,1101,1920,22166
afg,52,1101,1930,16444
afg,52,1101,1940,20320
afg,52,1101,1950,14416
afg,52,1101,1960,15991
afg,52,1101,1970,15754
afg,52,1101,1980,21797
afg,52,1101,1990,12117
afg,52,1101,2000,20226
afg,52,1101,2001,23434
afg,52,1101,2002,16416
afg,52,1101,2003,26496
afg,52,1101,2004,16206
afg,52,1101,2005,23175
afg,52,1101,2006,15516
afg,52,1101,2007,16291
afg,52,1101,2008,16441
afg,52,1101,2009,21685
afg,52,1101,2010,18524
afg,52,1101,2011,16625
afg,52,1101,2012,22240
afg,52,1101,2013,12712
afg,52,1101,2014,16493
afg,52,1101,2015,18966
afg,52,1101,2016,16392
afg,52,1102,1950,4399
afg,52,1102,1970,3761
afg,52,1102,2004,3493
afg,52,1102,2007,2557
afg,52,1102,2009,2594
afg,52,1102,2013,3393
afg,52,1102,2014,3745
afg,52,1111,1700,2487
afg,52,1111,1710,2589
afg,52,1111,1720,3332
afg,52,1111,1730,2785
afg,52,1111,1740,2881
afg,52,1111,1750,2975
afg,52,1111,1760,3072
afg,52,1111,1770,3169
afg,52,1111,1780,3270
afg,52,1111,1790,3370
afg,52,1111,1800,3472
afg,52,1111,1810,3573
afg,52,1111,1820,3675
afg,52,1111,1830,3812
afg,52,1111,1840,4015
afg,52,1111,1850,4229
afg,52,1111,1860,4458
afg,52,1111,1870,4701
afg,52,1111,1880,5019
afg,52,1111,1890,5420
afg,52,1111,1900,7046
afg,52,1111,1910,7727
afg,52,1111,1920,8646
afg,52,1111,1930,7714
afg,52,1111,1940,10143
afg,52,1111,1950,9055
afg,52,1111,1960,13176
afg,52,1111,1970,13454
afg,52,1111,1980,17768
afg,52,1111,1990,10526
afg,52,1111,2000,14552
afg,52,1111,2001,16841
afg,52,1111,2002,12670
afg,52,1111,2003,19902
afg,52,1111,2004,12880
afg,52,1111,2005,17284
afg,52,1111,2006,11822
afg,52,1111,2007,12797
afg,52,1111,2008,12228
afg,52,1111,2009,16680
afg,52,1111,2010,13880
afg,52,1111,2011,12598
afg,52,1111,2012,16979
afg,52,1111,2013,9936
afg,52,1111,2014,12176
afg,52,1111,2015,14042
afg,52,1111,2016,12337
afg,52,1112,1950,865
afg,52,1112,1970,1151
afg,52,1112,2004,1142
afg,52,1112,2007,613
afg,52,1112,2009,612
afg,52,1112,2013,1337
afg,52,1112,2014,3177
afg,52,1121,1700,1432
afg,52,1121,1710,1467
afg,52,1121,1720,1646
afg,52,1121,1730,1534
afg,52,1121,1740,1568
afg,52,1121,1750,1604
afg,52,1121,1760,1640
afg,52,1121,1770,1677
afg,52,1121,1780,1715
afg,52,1121,1790,1753
afg,52,1121,1800,1793
afg,52,1121,1810,1834
afg,52,1121,1820,1875
afg,52,1121,1830,1937
afg,52,1121,1840,2043
afg,52,1121,1850,2156
afg,52,1121,1860,2275
afg,52,1121,1870,2400
afg,52,1121,1880,2570
afg,52,1121,1890,2783
afg,52,1121,1900,3596
afg,52,1121,1910,3810
afg,52,1121,1920,4309
afg,52,1121,1930,3948
afg,52,1121,1940,4673
afg,52,1121,1950,4635
afg,52,1121,1960,5961
afg,52,1121,1970,5927
afg,52,1121,1980,9622
afg,52,1121,1990,5461
afg,52,1121,2000,7345
afg,52,1121,2001,8905
afg,52,1121,2002,6035
afg,52,1121,2003,9776
afg,52,1121,2004,6035
afg,52,1121,2005,8700
afg,52,1121,2006,7797
afg,52,1121,2007,6034
afg,52,1121,2008,6438
afg,52,1121,2009,10773
afg,52,1121,2010,9718
afg,52,1121,2011,5912
afg,52,1121,2012,9933
afg,52,1121,2013,5458
afg,52,1121,2014,6437
afg,52,1121,2015,9150
afg,52,1121,2016,6360
afg,52,1122,1950,1751
afg,52,1122,1970,2104
afg,52,1122,2004,2381
afg,52,1122,2007,3831
afg,52,1122,2009,3796
afg,52,1122,2013,2286
afg,52,1122,2014,50
afg,52,1131,2016,31
afg,52,1201,1700,255973
afg,52,1201,1710,256457
afg,52,1201,1720,268213
afg,52,1201,1730,257507
afg,52,1201,1740,257966
afg,52,1201,1750,264002
afg,52,1201,1760,264663
afg,52,1201,1770,265039
afg,52,1201,1780,259086
afg,52,1201,1790,259150
afg,52,1201,1800,259139
afg,52,1201,1810,264475
afg,52,1201,1820,263972
afg,52,1201,1830,258103
afg,52,1201,1840,256032
afg,52,1201,1850,253790
afg,52,1201,1860,260893
afg,52,1201,1870,258595
afg,52,1201,1880,249327
afg,52,1201,1890,239956
afg,52,1201,1900,244340
afg,52,1201,1910,237237
afg,52,1201,1920,224880
afg,52,1201,1930,222871
afg,52,1201,1940,212161
afg,52,1201,1950,205571
afg,52,1201,1960,182275
afg,52,1201,1970,183723
afg,52,1201,1980,186393
afg,52,1201,1990,191088
afg,52,1201,2000,191318
afg,52,1201,2001,200881
afg,52,1201,2002,198193
afg,52,1201,2003,188704
afg,52,1201,2004,190428
afg,52,1201,2005,192804
afg,52,1201,2006,187916
afg,52,1201,2007,193370
afg,52,1201,2008,188214
afg,52,1201,2009,196512
afg,52,1201,2010,195389
afg,52,1201,2011,192858
afg,52,1201,2012,197080
afg,52,1201,2013,187363
afg,52,1201,2014,196445
afg,52,1201,2015,190382
afg,52,1201,2016,197995
afg,52,1202,1700,3077952
afg,52,1202,1710,3057797
afg,52,1202,1720,3004543
afg,52,1202,1730,2981163
afg,52,1202,1740,2995468
afg,52,1202,1750,3000766
afg,52,1202,1760,2968268
afg,52,1202,1770,2970945
afg,52,1202,1780,2934023
afg,52,1202,1790,2922700
afg,52,1202,1800,2917211
afg,52,1202,1810,2899758
afg,52,1202,1820,2874452
afg,52,1202,1830,2875767
afg,52,1202,1840,2851585
afg,52,1202,1850,2775633
afg,52,1202,1860,2774738
afg,52,1202,1870,2724185
afg,52,1202,1880,2699354
afg,52,1202,1890,2632602
afg,52,1202,1900,2531682
afg,52,1202,1910,2458479
afg,52,1202,1920,2354287
afg,52,1202,1930,2214910
afg,52,1202,1940,2110197
afg,52,1202,1950,1946581
afg,52,1202,1960,1548198
afg,52,1202,1970,1550690
afg,52,1202,1980,1547578
afg,52,1202,1990,1560260
afg,52,1202,2000,1577790
afg,52,1202,2001,1564260
afg,52,1202,2002,1576830
afg,52,1202,2003,1585036
afg,52,1202,2004,1582906
afg,52,1202,2005,1551308
afg,52,1202,2006,1556450
afg,52,1202,2007,1563307
afg,52,1202,2008,1573321
afg,52,1202,2009,1551520
afg,52,1202,2010,1567888
afg,52,1202,2011,1558602
afg,52,1202,2012,1571190
afg,52,1202,2013,1571223
afg,52,1202,2014,1571896
afg,52,1202,2015,1580099
afg,52,1202,2016,1570717
afg,52,1211,1700,32463
afg,52,1211,1710,31304
afg,52,1211,1720,31204
afg,52,1211,1730,28965
afg,52,1211,1740,27836
afg,52,1211,1750,27274
afg,52,1211,1760,26264
afg,52,1211,1770,25305
afg,52,1211,1780,23893
afg,52,1211,1790,23082
afg,52,1211,1800,22331
afg,52,1211,1810,22244
afg,52,1211,1820,21756
afg,52,1211,1830,20600
afg,52,1211,1840,20618
afg,52,1211,1850,20691
afg,52,1211,1860,22192
afg,52,1211,1870,23098
afg,52,1211,1880,22566
afg,52,1211,1890,22461
afg,52,1211,1900,26148
afg,52,1211,1910,27184
afg,52,1211,1920,27632
afg,52,1211,1930,32556
afg,52,1211,1940,33780
afg,52,1211,1950,35980
afg,52,1211,1960,41849
afg,52,1211,1970,44121
afg,52,1211,1980,45754
afg,52,1211,1990,45373
afg,52,1211,2000,40402
afg,52,1211,2001,44074
afg,52,1211,2002,45641
afg,52,1211,2003,39612
afg,52,1211,2004,40175
afg,52,1211,2005,39864
afg,52,1211,2006,39425
afg,52,1211,2007,43252
afg,52,1211,2008,38170
afg,52,1211,2009,44062
afg,52,1211,2010,42474
afg,52,1211,2011,39425
afg,52,1211,2012,42325
afg,52,1211,2013,37849
afg,52,1211,2014,42686
afg,52,1211,2015,39390
